part_number,product_url
WDGI-36C-2Z-XXXXX-A-SIN-SK6-250,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36C-06-XXXXX-ABN-SIN-SK6-050,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36K-08-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36C-06-XXXXX-AB-SIN-SC12-150,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36S-2Z-XXXXX-A-M35-SK8-VAR,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-06-XXXXX-AB-F24-SI5-100,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-06-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36S-06-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36s/
WDGI-36C-06-XXXXX-A-SIN-SK8-150,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36K-2Z-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGN-58A-10-XXX-XXX-ADV-K1-050,https://www.wachendorff-automation.com/wdgn58a/
WDGI-36C-2Z-XXXXX-AB-SIN-SK8-150,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36K-2Z-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36J-10-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36j/
WDGI-36J-10-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36j/
WDGI-36C-10-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36C-11-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36C-11-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36C-11-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36C-12-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36C-12-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36C-12-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36c/
WDGI-36K-08-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-08-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-4Z-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-4Z-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-4Z-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-10-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-10-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-10-XXXXX-ABN-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-11-XXXXX-A-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
WDGI-36K-11-XXXXX-AB-245-K1-050,https://www.wachendorff-automation.com/wdgi36k/
